host,source,sourcetype,index,_raw
liacs253,xtremio://10.63.48.94::volume-folders,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""8"",         ""obj-severity"": ""information"",         ""rd-bw"": ""33"",         ""unaligned-rd-bw"": ""7"",         ""iops"": ""250"",         ""acc-num-of-small-wr"": ""63855153"",         ""parent-folder-id"": [],         ""acc-num-of-rd"": ""124096476"",         ""index"": 1,         ""small-rd-bw"": ""3"",         ""num-of-direct-objs"": 3,         ""acc-size-of-wr"": ""13435667103"",         ""num-of-subfolders"": 3,         ""acc-num-of-small-rd"": ""35512199"",         ""unaligned-rd-iops"": ""1"",         ""empty-vol-blocks"": ""0"",         ""num-of-vols"": 7,         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""subfolder-list"": [            [                ""47b8fa7b49d24a78b2fd125b3631bdd1"",                 ""/cliqr"",                 2            ],             [                ""f28107f61c944e308bdf58b9f334da3a"",                 ""/vmwarehorizon"",                 3            ],             [                ""6e40b8023dd4470e926ec3f3837f2549"",                 ""/vcelab201_202"",                 4            ]        ],         ""non-empty-vol-blocks"": ""0"",         ""unaligned-wr-iops"": ""244"",         ""acc-num-of-unaligned-rd"": ""94293576"",         ""folder-id"": [            ""c3ea8ed8ce0e4b66a3713e2f674aa99a"",             ""/"",             1        ],         ""small-wr-bw"": ""7"",         ""unaligned-iops"": ""245"",         ""unaligned-bw"": ""1235"",         ""bw"": ""1395"",         ""vol-size"": ""15032385536"",         ""wr-iops"": ""249"",         ""direct-list"": [            [                ""47b8fa7b49d24a78b2fd125b3631bdd1"",                 ""/cliqr"",                 2            ],             [                ""f28107f61c944e308bdf58b9f334da3a"",                 ""/vmwarehorizon"",                 3            ],             [                ""6e40b8023dd4470e926ec3f3837f2549"",                 ""/vcelab201_202"",                 4            ]        ],         ""small-wr-iops"": ""7"",         ""small-bw"": ""10"",         ""name"": ""/"",         ""acc-num-of-unaligned-wr"": ""416954749"",         ""acc-num-of-wr"": ""468537618"",         ""acc-size-of-rd"": ""9052917012"",         ""caption"": ""/"",         ""unaligned-wr-bw"": ""1228"",         ""small-rd-iops"": ""1"",         ""rd-iops"": ""1"",         ""wr-bw"": ""1362""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/volume-folders/1"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::volume-folders,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""4"",         ""obj-severity"": ""information"",         ""rd-bw"": ""27"",         ""unaligned-rd-bw"": ""1"",         ""iops"": ""222"",         ""acc-num-of-small-wr"": ""36730534"",         ""parent-folder-id"": [            ""c3ea8ed8ce0e4b66a3713e2f674aa99a"",             ""/"",             1        ],         ""acc-num-of-rd"": ""53097274"",         ""index"": 3,         ""small-rd-bw"": ""0"",         ""num-of-direct-objs"": 3,         ""acc-size-of-wr"": ""3604220905"",         ""num-of-subfolders"": 0,         ""acc-num-of-small-rd"": ""9448532"",         ""unaligned-rd-iops"": ""0"",         ""empty-vol-blocks"": ""0"",         ""num-of-vols"": 3,         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""subfolder-list"": [],         ""non-empty-vol-blocks"": ""0"",         ""unaligned-wr-iops"": ""219"",         ""acc-num-of-unaligned-rd"": ""41166769"",         ""folder-id"": [            ""f28107f61c944e308bdf58b9f334da3a"",             ""/vmwarehorizon"",             3        ],         ""small-wr-bw"": ""5"",         ""unaligned-iops"": ""219"",         ""unaligned-bw"": ""1012"",         ""bw"": ""1105"",         ""vol-size"": ""6442450944"",         ""wr-iops"": ""222"",         ""direct-list"": [            [                ""ef231e1c77b44e27b7cd2c418d2fa953"",                 ""horizon_1"",                 3            ],             [                ""d0a2b06c40d9436196ab29bb07936486"",                 ""RSA_ISILON_1"",                 4            ],             [                ""b63db1ab345e4e18a0d3810bca016b08"",                 ""horizon_1.snap.04292015-13:26"",                 7            ]        ],         ""small-wr-iops"": ""4"",         ""small-bw"": ""5"",         ""name"": ""/vmwarehorizon"",         ""acc-num-of-unaligned-wr"": ""290366309"",         ""acc-num-of-wr"": ""318461517"",         ""acc-size-of-rd"": ""2740487753"",         ""caption"": ""vmwarehorizon"",         ""unaligned-wr-bw"": ""1011"",         ""small-rd-iops"": ""0"",         ""rd-iops"": ""0"",         ""wr-bw"": ""1078""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/volume-folders/3"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::volume-folders,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""4"",         ""obj-severity"": ""information"",         ""rd-bw"": ""6"",         ""unaligned-rd-bw"": ""6"",         ""iops"": ""25"",         ""acc-num-of-small-wr"": ""26960785"",         ""parent-folder-id"": [            ""c3ea8ed8ce0e4b66a3713e2f674aa99a"",             ""/"",             1        ],         ""acc-num-of-rd"": ""70457534"",         ""index"": 2,         ""small-rd-bw"": ""3"",         ""num-of-direct-objs"": 2,         ""acc-size-of-wr"": ""9740702123"",         ""num-of-subfolders"": 0,         ""acc-num-of-small-rd"": ""26022972"",         ""unaligned-rd-iops"": ""1"",         ""empty-vol-blocks"": ""0"",         ""num-of-vols"": 2,         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""subfolder-list"": [],         ""non-empty-vol-blocks"": ""0"",         ""unaligned-wr-iops"": ""22"",         ""acc-num-of-unaligned-rd"": ""52660165"",         ""folder-id"": [            ""47b8fa7b49d24a78b2fd125b3631bdd1"",             ""/cliqr"",             2        ],         ""small-wr-bw"": ""2"",         ""unaligned-iops"": ""23"",         ""unaligned-bw"": ""208"",         ""bw"": ""267"",         ""vol-size"": ""6442450944"",         ""wr-iops"": ""24"",         ""direct-list"": [            [                ""1cbf273338c644f4a7e2257c9421d7aa"",                 ""cliqr_1"",                 1            ],             [                ""8c124356b7bb45ff87e862da7b6e623d"",                 ""cliqr_2"",                 2            ]        ],         ""small-wr-iops"": ""3"",         ""small-bw"": ""5"",         ""name"": ""/cliqr"",         ""acc-num-of-unaligned-wr"": ""124942393"",         ""acc-num-of-wr"": ""148185287"",         ""acc-size-of-rd"": ""6296428636"",         ""caption"": ""cliqr"",         ""unaligned-wr-bw"": ""202"",         ""small-rd-iops"": ""1"",         ""rd-iops"": ""1"",         ""wr-bw"": ""261""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/volume-folders/2"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::volume-folders,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""0"",         ""obj-severity"": ""information"",         ""rd-bw"": ""0"",         ""unaligned-rd-bw"": ""0"",         ""iops"": ""3"",         ""acc-num-of-small-wr"": ""163834"",         ""parent-folder-id"": [            ""c3ea8ed8ce0e4b66a3713e2f674aa99a"",             ""/"",             1        ],         ""acc-num-of-rd"": ""541668"",         ""index"": 4,         ""small-rd-bw"": ""0"",         ""num-of-direct-objs"": 2,         ""acc-size-of-wr"": ""90744075"",         ""num-of-subfolders"": 0,         ""acc-num-of-small-rd"": ""40695"",         ""unaligned-rd-iops"": ""0"",         ""empty-vol-blocks"": ""0"",         ""num-of-vols"": 2,         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""subfolder-list"": [],         ""non-empty-vol-blocks"": ""0"",         ""unaligned-wr-iops"": ""3"",         ""acc-num-of-unaligned-rd"": ""466642"",         ""folder-id"": [            ""6e40b8023dd4470e926ec3f3837f2549"",             ""/vcelab201_202"",             4        ],         ""small-wr-bw"": ""0"",         ""unaligned-iops"": ""3"",         ""unaligned-bw"": ""15"",         ""bw"": ""23"",         ""vol-size"": ""2147483648"",         ""wr-iops"": ""3"",         ""direct-list"": [            [                ""b438c49b7eab4c7a9ce256309070a7c0"",                 ""lun1"",                 5            ],             [                ""272284be7e1f4fa58f90833da3635aba"",                 ""lun1.snap.04292015-13:26"",                 6            ]        ],         ""small-wr-iops"": ""0"",         ""small-bw"": ""0"",         ""name"": ""/vcelab201_202"",         ""acc-num-of-unaligned-wr"": ""1646047"",         ""acc-num-of-wr"": ""1890814"",         ""acc-size-of-rd"": ""16000623"",         ""caption"": ""vcelab201_202"",         ""unaligned-wr-bw"": ""15"",         ""small-rd-iops"": ""0"",         ""rd-iops"": ""0"",         ""wr-bw"": ""23""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/volume-folders/4"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::targets,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""0"",         ""wr-latency"": ""350"",         ""port-state"": ""up"",         ""obj-severity"": ""information"",         ""rd-bw"": ""0"",         ""unaligned-rd-bw"": ""0"",         ""driver-version"": ""v8.02.01-k4-tgt"",         ""fc-dumped-frames"": ""0"",         ""iops"": ""3"",         ""small-wr-iops"": ""0"",         ""acc-num-of-small-wr"": ""163834"",         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""fc-loss-of-signal-count"": ""0"",         ""acc-num-of-rd"": ""541680"",         ""index"": 11,         ""port-address"": ""21:00:00:24:ff:5f:0e:b2"",         ""small-rd-bw"": ""0"",         ""port-health-level"": ""level_1_clear"",         ""fc-loss-of-sync-count"": ""0"",         ""acc-size-of-wr"": ""90744076"",         ""acc-num-of-small-rd"": ""40707"",         ""unaligned-rd-iops"": ""0"",         ""fc-invalid-crc-count"": ""0"",         ""portal-list"": [],         ""tar-error-reason"": ""none"",         ""unaligned-wr-iops"": ""3"",         ""acc-num-of-unaligned-rd"": ""466654"",         ""small-wr-bw"": ""0"",         ""unaligned-iops"": ""3"",         ""tar-id"": [            ""fcdf9c3e2ad2463f875a72a919b3563d"",             ""X1-SC2-fc1"",             11        ],         ""unaligned-bw"": ""15"",         ""bw"": ""23"",         ""fw-version"": ""v5.08.01"",         ""tg-id"": [            ""1265274042ef4632b156cd3c23de38ae"",             ""Default"",             1        ],         ""wr-iops"": ""3"",         ""port-speed"": ""4GFC"",         ""avg-latency"": ""350"",         ""rd-latency"": ""0"",         ""fc-prim-seq-prot-err-count"": ""0"",         ""small-bw"": ""0"",         ""name"": ""X1-SC2-fc1"",         ""acc-num-of-unaligned-wr"": ""1646047"",         ""brick-id"": [            ""ed1474f737ff4f399094386a66641976"",             ""X1"",             1        ],         ""acc-num-of-wr"": ""1890814"",         ""mtu"": 1500,         ""acc-size-of-rd"": ""16000629"",         ""unaligned-wr-bw"": ""15"",         ""small-rd-iops"": ""0"",         ""fc-link-failure-count"": ""0"",         ""port-index"": 1,         ""jumbo-enabled"": false,         ""rd-iops"": ""0"",         ""wr-bw"": ""23"",         ""node-id"": [            ""ece11603b7c44801879784a8d4976459"",             ""X1-SC2"",             2        ],         ""port-type"": ""fc""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/targets/11"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::targets,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""4"",         ""wr-latency"": ""368"",         ""port-state"": ""up"",         ""obj-severity"": ""information"",         ""rd-bw"": ""6"",         ""unaligned-rd-bw"": ""6"",         ""driver-version"": ""v8.02.01-k4-tgt"",         ""fc-dumped-frames"": ""0"",         ""iops"": ""26"",         ""small-wr-iops"": ""3"",         ""acc-num-of-small-wr"": ""25078888"",         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""fc-loss-of-signal-count"": ""0"",         ""acc-num-of-rd"": ""60069722"",         ""index"": 12,         ""port-address"": ""21:00:00:24:ff:5f:0e:b3"",         ""small-rd-bw"": ""3"",         ""port-health-level"": ""level_1_clear"",         ""fc-loss-of-sync-count"": ""0"",         ""acc-size-of-wr"": ""8201597912"",         ""acc-num-of-small-rd"": ""23901477"",         ""unaligned-rd-iops"": ""1"",         ""fc-invalid-crc-count"": ""0"",         ""portal-list"": [],         ""tar-error-reason"": ""none"",         ""unaligned-wr-iops"": ""22"",         ""acc-num-of-unaligned-rd"": ""49042349"",         ""small-wr-bw"": ""2"",         ""unaligned-iops"": ""23"",         ""tar-id"": [            ""a7c6ad8b94264f42a567f242fe896adf"",             ""X1-SC2-fc2"",             12        ],         ""unaligned-bw"": ""208"",         ""bw"": ""267"",         ""fw-version"": ""v5.08.01"",         ""tg-id"": [            ""1265274042ef4632b156cd3c23de38ae"",             ""Default"",             1        ],         ""wr-iops"": ""25"",         ""port-speed"": ""4GFC"",         ""avg-latency"": ""354"",         ""rd-latency"": ""126"",         ""fc-prim-seq-prot-err-count"": ""0"",         ""small-bw"": ""5"",         ""name"": ""X1-SC2-fc2"",         ""acc-num-of-unaligned-wr"": ""113713183"",         ""brick-id"": [            ""ed1474f737ff4f399094386a66641976"",             ""X1"",             1        ],         ""acc-num-of-wr"": ""133661399"",         ""mtu"": 1500,         ""acc-size-of-rd"": ""5398655102"",         ""unaligned-wr-bw"": ""202"",         ""small-rd-iops"": ""1"",         ""fc-link-failure-count"": ""0"",         ""port-index"": 2,         ""jumbo-enabled"": false,         ""rd-iops"": ""1"",         ""wr-bw"": ""261"",         ""node-id"": [            ""ece11603b7c44801879784a8d4976459"",             ""X1-SC2"",             2        ],         ""port-type"": ""fc""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/targets/12"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::targets,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""0"",         ""wr-latency"": ""0"",         ""port-state"": ""down"",         ""obj-severity"": ""information"",         ""rd-bw"": ""0"",         ""unaligned-rd-bw"": ""0"",         ""driver-version"": ""3.8.21-NAPI"",         ""fc-dumped-frames"": ""0"",         ""iops"": ""0"",         ""small-wr-iops"": ""0"",         ""acc-num-of-small-wr"": ""0"",         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""fc-loss-of-signal-count"": ""0"",         ""acc-num-of-rd"": ""0"",         ""index"": 15,         ""port-address"": ""iqn.2008-05.com.xtremio:001e67abe1d8"",         ""small-rd-bw"": ""0"",         ""port-health-level"": ""level_1_clear"",         ""fc-loss-of-sync-count"": ""0"",         ""acc-size-of-wr"": ""0"",         ""acc-num-of-small-rd"": ""0"",         ""unaligned-rd-iops"": ""0"",         ""fc-invalid-crc-count"": ""0"",         ""portal-list"": [            [                ""10.31.22.51/23"",                 3260,                 0            ]        ],         ""tar-error-reason"": ""none"",         ""unaligned-wr-iops"": ""0"",         ""acc-num-of-unaligned-rd"": ""0"",         ""small-wr-bw"": ""0"",         ""unaligned-iops"": ""0"",         ""tar-id"": [            ""7bdf10eef80544abb177c759d0c58764"",             ""X1-SC2-iscsi1"",             15        ],         ""unaligned-bw"": ""0"",         ""bw"": ""0"",         ""fw-version"": ""0x8000047d"",         ""tg-id"": [            ""1265274042ef4632b156cd3c23de38ae"",             ""Default"",             1        ],         ""wr-iops"": ""0"",         ""port-speed"": ""10Gb"",         ""avg-latency"": ""0"",         ""rd-latency"": ""0"",         ""fc-prim-seq-prot-err-count"": ""0"",         ""small-bw"": ""0"",         ""name"": ""X1-SC2-iscsi1"",         ""acc-num-of-unaligned-wr"": ""0"",         ""brick-id"": [            ""ed1474f737ff4f399094386a66641976"",             ""X1"",             1        ],         ""acc-num-of-wr"": ""0"",         ""mtu"": 1500,         ""acc-size-of-rd"": ""0"",         ""unaligned-wr-bw"": ""0"",         ""small-rd-iops"": ""0"",         ""fc-link-failure-count"": ""0"",         ""port-index"": 1,         ""jumbo-enabled"": false,         ""rd-iops"": ""0"",         ""wr-bw"": ""0"",         ""node-id"": [            ""ece11603b7c44801879784a8d4976459"",             ""X1-SC2"",             2        ],         ""port-type"": ""iscsi""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/targets/15"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::targets,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""0"",         ""wr-latency"": ""0"",         ""port-state"": ""down"",         ""obj-severity"": ""information"",         ""rd-bw"": ""0"",         ""unaligned-rd-bw"": ""0"",         ""driver-version"": ""3.8.21-NAPI"",         ""fc-dumped-frames"": ""0"",         ""iops"": ""0"",         ""small-wr-iops"": ""0"",         ""acc-num-of-small-wr"": ""0"",         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""fc-loss-of-signal-count"": ""0"",         ""acc-num-of-rd"": ""0"",         ""index"": 16,         ""port-address"": ""iqn.2008-05.com.xtremio:001e67abe1d9"",         ""small-rd-bw"": ""0"",         ""port-health-level"": ""level_1_clear"",         ""fc-loss-of-sync-count"": ""0"",         ""acc-size-of-wr"": ""0"",         ""acc-num-of-small-rd"": ""0"",         ""unaligned-rd-iops"": ""0"",         ""fc-invalid-crc-count"": ""0"",         ""portal-list"": [],         ""tar-error-reason"": ""none"",         ""unaligned-wr-iops"": ""0"",         ""acc-num-of-unaligned-rd"": ""0"",         ""small-wr-bw"": ""0"",         ""unaligned-iops"": ""0"",         ""tar-id"": [            ""b54eaa9d1db34e698bf662eacfa7d6ef"",             ""X1-SC2-iscsi2"",             16        ],         ""unaligned-bw"": ""0"",         ""bw"": ""0"",         ""fw-version"": ""0x8000047d"",         ""tg-id"": [            ""1265274042ef4632b156cd3c23de38ae"",             ""Default"",             1        ],         ""wr-iops"": ""0"",         ""port-speed"": ""10Gb"",         ""avg-latency"": ""0"",         ""rd-latency"": ""0"",         ""fc-prim-seq-prot-err-count"": ""0"",         ""small-bw"": ""0"",         ""name"": ""X1-SC2-iscsi2"",         ""acc-num-of-unaligned-wr"": ""0"",         ""brick-id"": [            ""ed1474f737ff4f399094386a66641976"",             ""X1"",             1        ],         ""acc-num-of-wr"": ""0"",         ""mtu"": 1500,         ""acc-size-of-rd"": ""0"",         ""unaligned-wr-bw"": ""0"",         ""small-rd-iops"": ""0"",         ""fc-link-failure-count"": ""0"",         ""port-index"": 2,         ""jumbo-enabled"": false,         ""rd-iops"": ""0"",         ""wr-bw"": ""0"",         ""node-id"": [            ""ece11603b7c44801879784a8d4976459"",             ""X1-SC2"",             2        ],         ""port-type"": ""iscsi""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/targets/16"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::targets,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""2"",         ""wr-latency"": ""322"",         ""port-state"": ""up"",         ""obj-severity"": ""information"",         ""rd-bw"": ""0"",         ""unaligned-rd-bw"": ""0"",         ""driver-version"": ""v8.02.01-k4-tgt"",         ""fc-dumped-frames"": ""0"",         ""iops"": ""13"",         ""small-wr-iops"": ""2"",         ""acc-num-of-small-wr"": ""18335133"",         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""fc-loss-of-signal-count"": ""0"",         ""acc-num-of-rd"": ""28764103"",         ""index"": 1,         ""port-address"": ""21:00:00:24:ff:57:ea:76"",         ""small-rd-bw"": ""0"",         ""port-health-level"": ""level_1_clear"",         ""fc-loss-of-sync-count"": ""0"",         ""acc-size-of-wr"": ""1727123677"",         ""acc-num-of-small-rd"": ""3153148"",         ""unaligned-rd-iops"": ""0"",         ""fc-invalid-crc-count"": ""0"",         ""portal-list"": [],         ""tar-error-reason"": ""none"",         ""unaligned-wr-iops"": ""13"",         ""acc-num-of-unaligned-rd"": ""23458248"",         ""small-wr-bw"": ""1"",         ""unaligned-iops"": ""13"",         ""tar-id"": [            ""9cbfeb9312d849339a1bc56587dd6974"",             ""X1-SC1-fc1"",             1        ],         ""unaligned-bw"": ""73"",         ""bw"": ""73"",         ""fw-version"": ""v5.08.01"",         ""tg-id"": [            ""1265274042ef4632b156cd3c23de38ae"",             ""Default"",             1        ],         ""wr-iops"": ""13"",         ""port-speed"": ""4GFC"",         ""avg-latency"": ""319"",         ""rd-latency"": ""124"",         ""fc-prim-seq-prot-err-count"": ""0"",         ""small-bw"": ""1"",         ""name"": ""X1-SC1-fc1"",         ""acc-num-of-unaligned-wr"": ""103862631"",         ""brick-id"": [            ""ed1474f737ff4f399094386a66641976"",             ""X1"",             1        ],         ""acc-num-of-wr"": ""120984029"",         ""mtu"": 1500,         ""acc-size-of-rd"": ""1073945731"",         ""unaligned-wr-bw"": ""73"",         ""small-rd-iops"": ""0"",         ""fc-link-failure-count"": ""0"",         ""port-index"": 1,         ""jumbo-enabled"": false,         ""rd-iops"": ""0"",         ""wr-bw"": ""73"",         ""node-id"": [            ""0db82791674c4911a75651f74736df32"",             ""X1-SC1"",             1        ],         ""port-type"": ""fc""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/targets/1"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::targets,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""3"",         ""wr-latency"": ""387"",         ""port-state"": ""up"",         ""obj-severity"": ""information"",         ""rd-bw"": ""27"",         ""unaligned-rd-bw"": ""1"",         ""driver-version"": ""v8.02.01-k4-tgt"",         ""fc-dumped-frames"": ""0"",         ""iops"": ""209"",         ""small-wr-iops"": ""3"",         ""acc-num-of-small-wr"": ""20277298"",         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""fc-loss-of-signal-count"": ""0"",         ""acc-num-of-rd"": ""34720972"",         ""index"": 2,         ""port-address"": ""21:00:00:24:ff:57:ea:77"",         ""small-rd-bw"": ""0"",         ""port-health-level"": ""level_1_clear"",         ""fc-loss-of-sync-count"": ""0"",         ""acc-size-of-wr"": ""3416921845"",         ""acc-num-of-small-rd"": ""8416867"",         ""unaligned-rd-iops"": ""0"",         ""fc-invalid-crc-count"": ""0"",         ""portal-list"": [],         ""tar-error-reason"": ""none"",         ""unaligned-wr-iops"": ""207"",         ""acc-num-of-unaligned-rd"": ""21326325"",         ""small-wr-bw"": ""4"",         ""unaligned-iops"": ""207"",         ""tar-id"": [            ""d70e5b816ef14ee5bea7988debd42fc5"",             ""X1-SC1-fc2"",             2        ],         ""unaligned-bw"": ""940"",         ""bw"": ""1033"",         ""fw-version"": ""v5.08.01"",         ""tg-id"": [            ""1265274042ef4632b156cd3c23de38ae"",             ""Default"",             1        ],         ""wr-iops"": ""209"",         ""port-speed"": ""4GFC"",         ""avg-latency"": ""386"",         ""rd-latency"": ""195"",         ""fc-prim-seq-prot-err-count"": ""0"",         ""small-bw"": ""4"",         ""name"": ""X1-SC1-fc2"",         ""acc-num-of-unaligned-wr"": ""197732889"",         ""brick-id"": [            ""ed1474f737ff4f399094386a66641976"",             ""X1"",             1        ],         ""acc-num-of-wr"": ""212001376"",         ""mtu"": 1500,         ""acc-size-of-rd"": ""2564642809"",         ""unaligned-wr-bw"": ""939"",         ""small-rd-iops"": ""0"",         ""fc-link-failure-count"": ""0"",         ""port-index"": 2,         ""jumbo-enabled"": false,         ""rd-iops"": ""0"",         ""wr-bw"": ""1006"",         ""node-id"": [            ""0db82791674c4911a75651f74736df32"",             ""X1-SC1"",             1        ],         ""port-type"": ""fc""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/targets/2"",             ""rel"": ""self""        }    ]}"
liacs253,xtremio://10.63.48.94::targets,emc:xtremio:rest,main,"{    ""content"": {        ""small-iops"": ""0"",         ""wr-latency"": ""0"",         ""port-state"": ""down"",         ""obj-severity"": ""information"",         ""rd-bw"": ""0"",         ""unaligned-rd-bw"": ""0"",         ""driver-version"": ""3.8.21-NAPI"",         ""fc-dumped-frames"": ""0"",         ""iops"": ""0"",         ""small-wr-iops"": ""0"",         ""acc-num-of-small-wr"": ""0"",         ""xms-id"": [            ""408005ad385a4285a32d8cecc54d74c8"",             ""xms"",             1        ],         ""fc-loss-of-signal-count"": ""0"",         ""acc-num-of-rd"": ""0"",         ""index"": 5,         ""port-address"": ""iqn.2008-05.com.xtremio:001e679ef856"",         ""small-rd-bw"": ""0"",         ""port-health-level"": ""level_1_clear"",         ""fc-loss-of-sync-count"": ""0"",         ""acc-size-of-wr"": ""0"",         ""acc-num-of-small-rd"": ""0"",         ""unaligned-rd-iops"": ""0"",         ""fc-invalid-crc-count"": ""0"",         ""portal-list"": [            [                ""10.31.22.50/23"",                 3260,                 0            ]        ],         ""tar-error-reason"": ""none"",         ""unaligned-wr-iops"": ""0"",         ""acc-num-of-unaligned-rd"": ""0"",         ""small-wr-bw"": ""0"",         ""unaligned-iops"": ""0"",         ""tar-id"": [            ""ac5859f748644c1babd8770bea043e87"",             ""X1-SC1-iscsi1"",             5        ],         ""unaligned-bw"": ""0"",         ""bw"": ""0"",         ""fw-version"": ""0x8000047d"",         ""tg-id"": [            ""1265274042ef4632b156cd3c23de38ae"",             ""Default"",             1        ],         ""wr-iops"": ""0"",         ""port-speed"": ""10Gb"",         ""avg-latency"": ""0"",         ""rd-latency"": ""0"",         ""fc-prim-seq-prot-err-count"": ""0"",         ""small-bw"": ""0"",         ""name"": ""X1-SC1-iscsi1"",         ""acc-num-of-unaligned-wr"": ""0"",         ""brick-id"": [            ""ed1474f737ff4f399094386a66641976"",             ""X1"",             1        ],         ""acc-num-of-wr"": ""0"",         ""mtu"": 1500,         ""acc-size-of-rd"": ""0"",         ""unaligned-wr-bw"": ""0"",         ""small-rd-iops"": ""0"",         ""fc-link-failure-count"": ""0"",         ""port-index"": 1,         ""jumbo-enabled"": false,         ""rd-iops"": ""0"",         ""wr-bw"": ""0"",         ""node-id"": [            ""0db82791674c4911a75651f74736df32"",             ""X1-SC1"",             1        ],         ""port-type"": ""iscsi""    },     ""links"": [        {            ""href"": ""https://10.63.48.94/api/json/types/targets/5"",             ""rel"": ""self""        }    ]}"
